data.reading,data.name
23.797935554757714,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
23.62168891588226,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
23.154064278118312,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.961666544899344,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.908286343328655,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.51952495984733,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.32900440506637,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.272446129005402,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.17114194808528,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
22.092209518887103,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.98788206744939,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.817788511049002,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.574520692694932,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.443174513056874,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.315811526961625,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.26118438411504,TRIP_SEGMENTATION/segment_into_trips_dist/has_trip_ended
21.24857272999361,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
21.09320228593424,TRIP_SEGMENTATION/segment_into_trips_dist/has_trip_ended
20.891693444922566,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.891563954297453,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.837281716056168,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.71954400278628,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.449192157015204,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.36675810907036,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.15876314090565,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
20.06209811801091,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
8.79394233878702,TRIP_SEGMENTATION/create_places_and_trips
8.660853346809745,TRIP_SEGMENTATION/create_places_and_trips
4.204774053301662,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.199336715973914,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.192738277371973,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.188011240679771,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.167854911182076,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.16723716724664,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.1537222703918815,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.13584710797295,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.134467570576817,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.116636918857694,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.109960793983191,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.095215978100896,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.090438880957663,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.072179835289717,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.068192597012967,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.0674519329331815,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.061407543253154,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.055165157653391,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.037676179781556,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.033191267866641,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.031293720938265,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.027156251948327,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.013897942844778,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.01129217306152,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.006217902060598,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.003728063777089,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.0017419452778995,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.001122758723795,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
4.000606351997703,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9952088361606,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.991657732054591,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.988740745000541,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.983939165715128,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9797067479230464,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
